time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-18 00:00:00+00:00,,,2.0,2.0
2022-03-21 00:00:00+00:00,33.0,6.0,28.0,2.0
2022-03-22 00:00:00+00:00,23.0,13.0,243.0,11.0
2022-03-23 00:00:00+00:00,9.0,3.0,10.0,2.0
2022-03-24 00:00:00+00:00,3.0,2.0,3.0,1.0
2022-03-25 00:00:00+00:00,32.0,5.0,10.0,1.0
2022-03-26 00:00:00+00:00,3.0,3.0,,
